loan_id,borrower_name,loan_amount,days_overdue,past_defaults,income_band,payment_consistency,city,recovery_probability,risk_flag,days_overdue_bucket
LN2848,Margaret Bailey,459844,0,0,Low,0.61,Tanyashire,52,Medium,0-15
LN2849,Rebekah Thomas,266514,120,1,Mid,0.97,Youngberg,18,Low Priority,45+
LN2850,Michael Garcia,144926,45,0,Mid,0.4,East James,32,Low Priority,31-45
LN2851,Virginia Jones,240868,15,1,High,0.59,South Matthew,50,Medium,0-15
LN2852,Scott Hernandez,294915,0,1,Low,0.91,Lake Steven,56,Medium,0-15
LN2853,Alice Briggs,475884,0,0,Low,0.9,Paulville,67,High Priority,0-15
LN2854,Victoria Hill,337399,5,0,Low,0.81,New Cheyenne,60,High Priority,0-15
LN2855,Michael Ramos,310515,5,0,Low,0.76,West Nancy,58,Medium,0-15
LN2856,Daniel Davis,360760,0,0,Low,0.99,South Alisonfurt,72,High Priority,0-15
LN2857,William Frank,173775,0,1,Mid,0.38,New Benjamin,37,Medium,0-15
LN2858,Karen Blanchard MD,420626,5,2,Low,0.75,West Gabriel,34,Low Priority,0-15
LN2859,James Olson,114626,45,0,Mid,0.78,Williambury,51,Medium,31-45
LN2860,Bobby Cortez,448583,0,1,High,0.48,Candicetown,50,Medium,0-15
LN2861,David Sullivan,61190,5,1,High,0.37,Port Christina,42,Medium,0-15
LN2862,Dylan Patterson,399179,0,0,Low,0.91,Lake Williamfort,68,High Priority,0-15
LN2863,Melissa Gallegos,351356,30,0,Mid,0.41,New Brandonchester,38,Medium,16-30
LN2864,Joseph Salinas,430140,0,0,High,0.95,Lake Stephanieland,86,High Priority,0-15
LN2865,Aaron Lewis,43052,0,0,Mid,0.31,Lake Victoria,46,Medium,0-15
LN2866,Robin Hayden,231321,0,1,Low,0.63,New Cameron,42,Medium,0-15
LN2867,Mary Gentry,456700,60,0,Low,0.6,Calvinmouth,28,Low Priority,45+
LN2868,Marc Welch,82112,0,0,Mid,0.52,West Richard,56,Medium,0-15
LN2869,Raymond Mccoy,486383,90,0,Mid,0.3,Patriciaton,9,Low Priority,45+
LN2870,Mrs. Ashley Downs MD,255067,60,0,Low,0.76,Jamesstad,36,Medium,45+
LN2871,Angela Nolan,350679,60,0,Low,0.59,Marshstad,28,Low Priority,45+
LN2872,Andrew Smith,371057,0,0,Low,0.64,Andersonstad,54,Medium,0-15
LN2873,Jeffrey Cruz,106134,0,0,Mid,0.32,Allisonland,46,Medium,0-15
LN2874,Tina Jackson,111080,15,0,Mid,0.98,New Catherineton,73,High Priority,0-15
LN2875,Ryan Chambers,274606,0,0,Mid,0.68,New Suzanne,64,High Priority,0-15
LN2876,William Jones MD,204750,0,0,High,0.81,Harmonton,78,High Priority,0-15
LN2877,Steven Bailey,330112,15,1,High,0.76,Denisetown,58,Medium,0-15
LN2878,Tracey Barnes,473638,5,1,High,0.89,East Keith,68,High Priority,0-15
LN2879,Michaela Marquez,189180,0,2,Low,0.75,East James,36,Medium,0-15
LN2880,Cynthia Williams DVM,486196,0,3,Mid,0.55,Victoriafurt,22,Low Priority,0-15
LN2881,Ryan Hart,273978,0,1,Mid,0.98,Seanside,67,High Priority,0-15
LN2882,Dylan Smith,42072,60,0,Mid,0.94,South Traceyside,53,Medium,45+
LN2883,Ashley Benitez,50916,5,0,High,0.61,Acostatown,66,High Priority,0-15
LN2884,James Black,131581,0,0,High,0.35,South David,56,Medium,0-15
LN2885,Matthew Mann,305428,0,0,Low,0.49,East David,46,Medium,0-15
LN2886,Christine Parker,494706,5,0,Low,0.86,New Erikaberg,63,High Priority,0-15
LN2887,Matthew Monroe,353110,60,1,Mid,0.77,North Charles,32,Low Priority,45+
LN2888,Dawn Hart,299250,0,1,Mid,0.76,Meyersfurt,56,Medium,0-15
LN2889,Richard Alvarado,29004,15,0,Low,0.66,Lake Charles,49,Medium,0-15
LN2890,Scott Nguyen,491426,0,0,Mid,0.88,Marioport,74,High Priority,0-15
LN2891,Joshua Gomez,30567,15,0,Mid,0.47,North Leslie,48,Medium,0-15
LN2892,Thomas Moore,151401,60,0,High,1.0,Lukeberg,64,High Priority,45+
LN2893,Chris Alexander,75609,60,0,High,0.83,North Erica,56,Medium,45+
LN2894,Heidi Love,47676,0,0,High,0.43,Rachelside,60,High Priority,0-15
LN2895,Wesley Singh,476120,120,1,High,0.86,Port Valerie,21,Low Priority,45+
LN2896,Sandra Estes,29304,60,0,Mid,0.77,Michaelside,44,Medium,45+
LN2897,Lisa Farley,269109,60,0,High,0.87,Juliaville,58,Medium,45+
LN2898,Scott Tyler,195231,45,0,Mid,0.72,Anthonyburgh,48,Medium,31-45
LN2899,Aaron Wilson,61722,5,0,Mid,0.69,Port Anitaland,62,High Priority,0-15
LN2900,Larry Kelly,282128,5,0,Low,0.8,Andrealand,60,High Priority,0-15
LN2901,Samantha Evans,251572,0,0,Low,0.71,Rickytown,58,Medium,0-15
LN2902,Benjamin Jensen,34497,5,0,High,0.58,New Kimberly,65,High Priority,0-15
LN2903,Nathan Pratt,351529,60,0,Mid,0.32,Lake Marie,22,Low Priority,45+
LN2904,Maria Silva,241171,90,3,Low,0.42,New John,0,Low Priority,45+
LN2905,Kelly Nelson,354934,0,1,High,0.4,Port Joseph,46,Medium,0-15
LN2906,Heather Hayes,410659,15,0,Low,0.65,Ryanshire,48,Medium,0-15
LN2907,Heidi Hernandez,314418,30,0,Low,0.31,Diazland,26,Low Priority,16-30
LN2908,Thomas Barry,241516,120,2,Low,0.78,Gayside,0,Low Priority,45+
LN2909,Johnathan Cook,399346,5,0,Low,0.43,West Arielshire,42,Medium,0-15
LN2910,Ryan Montgomery,195403,0,1,Low,0.51,Madisonstad,36,Medium,0-15
LN2911,Christopher Smith,297845,30,3,Mid,0.63,Brownview,14,Low Priority,16-30
LN2912,Stephen Guerra,180482,15,0,Mid,0.85,New Brentville,66,High Priority,0-15
LN2913,Marcus Suarez,344064,0,0,Mid,0.65,Jessicaberg,62,High Priority,0-15
LN2914,Brenda Smith,223485,0,1,Mid,0.8,Port Tamaraburgh,58,Medium,0-15
LN2915,Daniel Kennedy,217167,5,2,High,0.67,Port Kimberlyfurt,46,Medium,0-15
LN2916,Shawn Edwards,446492,0,2,High,0.78,Markmouth,53,Medium,0-15
LN2917,Kyle Davis,342433,0,0,High,0.81,Port Antonio,78,High Priority,0-15
LN2918,Bradley Wilson,30360,30,0,Mid,0.6,New Erin,48,Medium,16-30
LN2919,Julie Serrano,53370,30,0,Mid,0.57,South Julie,46,Medium,16-30
LN2920,Kathy Ford,113254,15,0,Low,0.6,East Roger,46,Medium,0-15
LN2921,Allison Hood,354446,15,0,Mid,0.34,Wardstad,41,Medium,0-15
LN2922,Lori Mcdonald DDS,307858,0,1,Mid,0.64,Michaelfurt,50,Medium,0-15
LN2923,Sue Carter,219416,0,1,Low,0.48,Joshuaview,34,Low Priority,0-15
LN2924,Andrew Fowler,493421,45,0,Low,0.57,Kevintown,32,Low Priority,31-45
LN2925,Laura Morales,475358,0,0,Low,0.77,Turnerborough,60,High Priority,0-15
LN2926,Ethan Hays,393083,0,0,Mid,0.35,Lake Susanton,48,Medium,0-15
LN2927,Douglas Grant,245956,0,0,Low,0.48,West Zacharyberg,46,Medium,0-15
LN2928,Timothy Jones,288774,15,0,Mid,0.79,Danashire,64,High Priority,0-15
LN2929,Matthew Martinez,248495,90,0,Mid,0.54,Tammychester,21,Low Priority,45+
LN2930,Lacey Whitehead,84361,45,0,Low,0.61,Tiffanytown,34,Low Priority,31-45
LN2931,Joshua Mccarty,37198,15,0,Mid,0.36,Mckinneytown,42,Medium,0-15
LN2932,Casey Velez,405887,5,3,Mid,0.74,Yangfort,29,Low Priority,0-15
LN2933,James Sims,291615,5,0,Low,0.65,Port Crystalville,52,Medium,0-15
LN2934,Harold Mcclure,365600,0,1,Mid,0.54,South Carrie,45,Medium,0-15
LN2935,Kelly Wells,270470,120,1,High,0.59,East Matthewchester,8,Low Priority,45+
LN2936,Elizabeth Forbes,186020,15,0,Mid,0.72,East Wendy,60,High Priority,0-15
LN2937,Christian Pierce,217190,45,0,Mid,0.8,East Jennifer,52,Medium,31-45
LN2938,Danielle Cooper,23060,45,0,Mid,0.47,East Samuelborough,36,Medium,31-45
LN2939,Lauren Johnson,46325,5,3,Mid,0.4,North Donaldland,12,Low Priority,0-15
LN2940,Karen West,315759,30,0,Low,0.48,South Olivia,34,Low Priority,16-30
LN2941,Steven Nelson,133535,0,1,Low,0.85,New Roy,52,Medium,0-15
LN2942,Ms. Brittany Gregory,63372,0,0,Mid,0.94,South Dianaberg,77,High Priority,0-15
LN2943,Peter Juarez,390480,5,0,Mid,0.31,South Jeanport,44,Medium,0-15
LN2944,John Hardin,129249,0,1,High,0.76,Nancytown,64,High Priority,0-15
LN2945,Christopher Thompson,296600,30,0,Mid,0.65,Nicholshaven,50,Medium,16-30
LN2946,Jorge Walters,31920,30,0,Low,0.45,Whiteberg,32,Low Priority,16-30
LN2947,Jeffery Lynch,181298,30,0,Mid,0.47,West Barry,42,Medium,16-30
LN2948,James Lane,221447,45,1,Mid,0.88,Hannahmouth,44,Medium,31-45
LN2949,Adam Chavez,119143,15,1,Low,0.94,East Russell,51,Medium,0-15
LN2950,Thomas Molina,293740,0,0,High,0.69,Huntstad,72,High Priority,0-15
LN2951,Jennifer Reed,94442,0,0,Low,0.45,Port Waltermouth,44,Medium,0-15
LN2952,John Brown,186000,90,2,High,0.68,South Jacobshire,12,Low Priority,45+
LN2953,Ryan Gaines,63563,30,1,Mid,0.52,Robertton,32,Low Priority,16-30
LN2954,Marc Turner,254295,0,0,Low,0.89,Ramirezmouth,66,High Priority,0-15
LN2955,Katherine Vazquez,445963,0,0,Low,0.71,Higginschester,58,Medium,0-15
LN2956,Keith Goodwin,107638,15,0,Low,0.54,Kellyshire,43,Medium,0-15
LN2957,Steven Hernandez,36259,45,1,Mid,0.75,Boydport,38,Medium,31-45
LN2958,Corey White,274599,0,0,Mid,0.44,Samuelfurt,52,Medium,0-15
LN2959,Thomas Palmer,96215,60,0,Low,0.64,Charlesberg,30,Low Priority,45+
LN2960,Brian Peterson,203000,90,1,Mid,0.38,New Joe,1,Low Priority,45+
LN2961,Dennis Mendoza,206968,0,1,High,0.41,New Jordan,46,Medium,0-15
LN2962,Veronica Mercer,421392,0,0,High,0.55,Garyview,66,High Priority,0-15
LN2963,Emily Smith,75786,5,0,Low,0.77,Vanessaborough,58,Medium,0-15
LN2964,Anna Brock,321951,0,1,Low,0.78,Port Taylorhaven,49,Medium,0-15
LN2965,Kenneth Brooks,27904,5,0,Low,0.9,Davidborough,65,High Priority,0-15
LN2966,Nicole Valenzuela,285237,45,0,Low,0.88,Littlestad,48,Medium,31-45
LN2967,David Garrett,113708,0,0,Low,0.88,East Mark,66,High Priority,0-15
LN2968,Gregory Mccoy,342839,45,1,High,0.32,Port Melissastad,24,Low Priority,31-45
LN2969,Thomas Henson,413813,60,1,High,0.49,Port Erica,26,Low Priority,45+
LN2970,Christina Nelson,418046,30,1,High,0.84,Lake Samantha,56,Medium,16-30
LN2971,Joseph Cortez,218768,15,1,Mid,0.35,Nicholasshire,30,Low Priority,0-15
LN2972,Mrs. Catherine Payne,340067,15,0,Low,0.6,Jamesville,46,Medium,0-15
LN2973,Kimberly Lee,25608,30,1,Mid,0.56,Samanthaport,34,Low Priority,16-30
LN2974,Savannah Hobbs,358092,45,1,Mid,0.69,Aguilarburgh,34,Low Priority,31-45
LN2975,Mrs. Sabrina Hensley,179487,5,1,High,0.78,East Elizabethfort,63,High Priority,0-15
LN2976,Russell Clark,60308,15,0,Low,0.54,Carlfort,43,Medium,0-15
LN2977,Matthew Lewis,43382,30,0,High,0.85,New Wendytown,68,High Priority,16-30
LN2978,Crystal Kane,133831,0,2,High,0.67,Gallagherville,48,Medium,0-15
LN2979,Meagan Harris,263772,30,2,Mid,0.67,Port Angelastad,28,Low Priority,16-30
LN2980,Bradley Barnes,397336,15,0,Mid,0.5,North Rebeccaview,49,Medium,0-15
LN2981,George Fischer,82157,15,1,High,0.36,Foxport,38,Medium,0-15
LN2982,Clinton Palmer,431077,0,1,Low,0.76,Meganmouth,48,Medium,0-15
LN2983,Lisa Jensen,435794,45,0,Mid,0.37,Osborneshire,30,Low Priority,31-45
LN2984,Alexis Shepherd,86266,5,0,Low,1.0,New Kimberly,70,High Priority,0-15
LN2985,Lisa Chan,100636,0,0,Low,0.69,Lake Sharonburgh,56,Medium,0-15
LN2986,Michelle Johnson,64348,15,1,Low,0.89,West Donaldview,48,Medium,0-15
LN2987,Robert Price,20908,30,3,Low,0.6,Fisherville,4,Low Priority,16-30
LN2988,Anna Floyd,131889,0,0,Low,0.58,Richardtown,51,Medium,0-15
LN2989,Amy Watts,152957,5,3,High,0.52,Bryantville,26,Low Priority,0-15
LN2990,Robert Cole,113034,0,0,Mid,0.97,Stuartstad,78,High Priority,0-15
LN2991,Jesse Zuniga,470399,0,0,Low,0.95,Brianamouth,70,High Priority,0-15
LN2992,Carl Johnson,41556,45,1,Mid,0.42,South Jamesview,21,Low Priority,31-45
LN2993,Megan Hansen,433509,0,0,Low,0.39,East Gabrielport,42,Medium,0-15
LN2994,Jesse Moss,418810,15,0,Mid,0.89,New Carmen,68,High Priority,0-15
LN2995,Scott Young,292673,45,1,Mid,0.44,New Amandaport,22,Low Priority,31-45
LN2996,Marc Cummings,360822,30,1,Mid,0.61,Laurenberg,36,Medium,16-30
LN2997,Jessica Moreno,455180,0,0,High,0.46,Serranoberg,61,High Priority,0-15
LN2998,April Reid,441396,5,0,Low,0.72,Lake Kyle,56,Medium,0-15
LN2999,Robert Mitchell,202631,15,2,Low,0.36,Gutierrezland,10,Low Priority,0-15
